,predicted_rating
52161,5.578218
52162,5.961019
52163,5.461472
52164,5.9879375
52165,6.028818
52166,4.816434
52167,5.9694953
52168,6.220783
52169,6.1887803
52170,6.7395654
52171,7.0132427
52172,4.973002
52173,6.575951
52174,5.4311566
52175,5.650536
52176,5.213029
52177,7.578775
52178,6.01723
52179,6.1126814
52180,5.310336
52181,6.5112224
52182,6.524682
52183,6.0675473
52184,6.1373334
52185,6.5338707
52186,5.2827687
52187,7.7350264
52188,3.655044
52189,4.789641
52190,6.492898
52191,6.9432983
52192,5.2786226
52193,6.1219044
52194,6.9887404
52195,5.973007
52196,6.9486313
52197,6.7268205
52198,6.183532
52199,3.8198345
52200,6.140568
52201,5.828449
52202,5.6700687
52203,5.799134
52204,5.5573287
52205,7.0535793
52206,6.485706
52207,6.721215
52208,3.4903712
52209,5.9094667
52210,6.1763287
52211,5.7006817
52212,5.3563204
52213,7.4232674
52214,5.8290625
52215,5.713635
52216,6.163576
52217,6.323514
52218,6.0103807
52219,6.0053387
52220,6.0011163
52221,6.273167
52222,5.7593436
52223,4.3067694
52224,6.542918
52225,6.0043306
52226,4.601423
52227,5.8813972
52228,5.726277
52229,5.436038
52230,4.089838
52231,6.396918
52232,6.7436714
52233,5.8969526
52234,4.8383455
52235,5.44535
52236,4.9084787
52237,6.4147
52238,6.7293553
52239,6.975506
52240,5.048344
52241,5.979361
52242,3.8624592
52243,5.46888
52244,5.972538
52245,6.428946
52246,6.83728
52247,3.8746798
52248,5.8070116
52249,5.447655
52250,5.839125
52251,5.7655063
52252,5.9955072
52253,6.8466835
52254,6.0416102
52255,5.085823
52256,5.7487607
52257,4.9772525
52258,5.927868
52259,6.5473313
52260,5.320065
52261,5.5462637
52262,6.966421
52263,7.451898
52264,6.159303
52265,4.5505795
52266,6.258921
52267,6.5984845
52268,6.6344604
52269,5.592516
52270,6.1335998
52271,6.6066694
52272,5.298444
52273,6.8487196
52274,6.057035
52275,4.997482
52276,6.1397743
52277,6.1917424
52278,6.075189
52279,3.7274904
52280,6.1945443
52281,5.5314245
52282,6.7001286
52283,7.063196
52284,5.839852
52285,7.547566
52286,5.5606003
52287,6.258266
52288,6.6018248
52289,6.6957
52290,5.6174755
52291,5.669281
52292,6.114128
52293,6.0619287
52294,6.3575892
52295,5.4657283
52296,6.631121
52297,6.679256
52298,5.240826
52299,6.2706995
52300,4.8877397
52301,5.7038884
52302,6.780548
52303,3.716971
52304,6.504748
52305,6.279059
52306,5.780077
52307,6.1218047
52308,7.046637
52309,5.710242
52310,6.797
52311,6.8795214
52312,6.197536
52313,6.6292195
52314,6.471797
52315,5.205651
52316,7.0131288
52317,6.7715964
52318,6.1774483
52319,4.814883
52320,5.3375545
52321,4.6309996
52322,7.031509
52323,4.888868
52324,5.3833585
52325,6.883232
52326,5.8730283
52327,6.3194895
52328,6.7171702
52329,4.211379
52330,6.9737816
52331,6.5175405
52332,6.1366334
52333,7.601861
52334,5.955395
52335,6.1296377
52336,5.932262
52337,5.6332383
52338,5.4633303
52339,4.448981
52340,4.891997
52341,6.81518
52342,5.8686996
52343,5.418726
52344,6.7321625
52345,5.6221833
52346,5.2847
52347,4.9594884
52348,5.511822
52349,4.4940405
52350,6.283927
52351,5.6469297
52352,5.57976
52353,5.641516
52354,6.518631
52355,5.1208134
52356,6.686368
52357,5.8321366
52358,5.4929614
52359,6.036327
52360,6.871425
52361,6.2329326
52362,6.1422267
52363,7.41276
52364,6.374516
52365,5.1530786
52366,6.0495915
52367,5.349769
52368,5.4674067
52369,6.5843835
52370,6.7771196
52371,5.690741
52372,5.4024844
52373,7.1579556
52374,4.8343554
52375,6.563973
52376,5.20075
52377,6.6530337
52378,6.9323287
52379,5.93332
52380,6.218394
52381,5.0861263
52382,5.8199406
52383,5.3379674
52384,4.948867
52385,4.1783996
52386,5.999783
52387,5.928388
52388,5.6987224
52389,6.584936
52390,6.644534
52391,3.7982717
52392,6.24727
52393,4.564844
52394,6.25675
52395,6.4811707
52396,5.0083756
52397,5.4851713
52398,5.6542344
52399,5.184388
52400,6.629609
52401,6.911058
52402,6.669338
52403,5.4341235
52404,6.698442
52405,6.476037
52406,5.180848
52407,5.2743707
52408,4.293168
52409,6.9820724
52410,5.8117633
52411,6.421274
52412,6.3716917
52413,4.0705643
52414,5.9614067
52415,6.1601634
52416,6.035354
52417,6.535972
52418,5.089747
52419,5.607406
52420,6.0442324
52421,6.236643
52422,5.952333
52423,6.457234
52424,5.064335
52425,7.2084427
52426,5.9565916
52427,5.7915406
52428,5.8648915
52429,5.656262
52430,6.7303424
52431,6.700342
52432,5.745004
52433,5.015707
52434,6.1267767
52435,6.0699897
52436,5.7954764
52437,6.7816305
52438,5.2996564
52439,6.2316346
52440,6.5542426
52441,7.1312337
52442,6.2628098
52443,6.7395883
52444,5.603062
52445,4.4780426
52446,6.3046384
52447,5.0159726
52448,5.787632
52449,4.898959
52450,5.6806455
52451,5.7872224
52452,5.770734
52453,6.121032
52454,4.6584167
52455,6.6484294
52456,6.3452616
52457,5.5689907
52458,6.2455387
52459,4.570283
52460,6.6703744
52461,6.326807
52462,6.4001517
52463,6.6313868
52464,5.6071734
52465,6.643151
52466,4.678165
52467,6.4708037
52468,6.3524356
52469,6.4330482
52470,5.817416
52471,3.7332265
52472,6.0176687
52473,6.5756607
52474,6.740437
52475,6.594809
52476,5.7790112
52477,4.9650793
52478,5.113672
52479,5.648429
52480,6.0031443
52481,5.4595704
52482,5.7737617
52483,5.590026
52484,6.0868773
52485,6.7405624
52486,6.348449
52487,7.0436974
52488,4.664982
52489,5.9185257
52490,6.5332565
52491,5.7688456
52492,6.064485
52493,6.291069
52494,6.379397
52495,5.73642
52496,6.53392
52497,7.001024
52498,7.1370907
52499,6.1300383
52500,5.9941297
52501,7.1150913
52502,5.9075418
52503,6.0281467
52504,7.813748
52505,6.809416
52506,5.546238
52507,6.0296574
52508,5.2973795
52509,5.748498
52510,5.6570716
52511,6.0301003
52512,6.250919
52513,7.356939
52514,6.2980056
52515,5.301644
52516,5.302478
52517,5.8426065
52518,3.7159917
52519,4.923038
52520,5.9585447
52521,6.1139507
52522,6.266385
52523,5.084167
52524,4.286004
52525,5.4675074
52526,3.9986947
52527,7.7442765
52528,5.572412
52529,6.17613
52530,5.824691
52531,5.6210594
52532,5.8673315
52533,5.7644415
52534,4.138937
52535,5.0739164
52536,6.461094
52537,5.7344303
52538,4.3860617
52539,5.9021573
52540,6.2428455
52541,6.1869636
52542,5.608431
52543,6.6432614
52544,6.176219
52545,6.712638
52546,6.4482365
52547,5.788976
52548,6.127203
52549,6.075819
52550,5.951071
52551,5.0077324
52552,5.8391094
52553,6.441317
52554,6.068974
52555,7.1173124
52556,6.43261
52557,6.2779574
52558,7.1620126
52559,5.687577
52560,6.1236835
52561,4.9685035
52562,5.4989686
52563,7.013193
52564,7.2926226
52565,5.9727354
52566,6.08221
52567,7.2392845
52568,4.425461
52569,6.276359
52570,5.6045165
52571,5.9974356
52572,6.4160547
52573,5.03391
52574,5.7895384
52575,6.073503
52576,6.214011
52577,6.134224
52578,6.4754944
52579,6.2870374
52580,5.9328814
52581,5.664557
52582,5.4906545
52583,6.0886374
52584,6.9808226
52585,4.907637
52586,5.0088444
52587,4.8873577
52588,6.6379156
52589,5.329303
52590,6.058303
52591,4.8418946
52592,6.2197647
52593,6.0759487
52594,6.487772
52595,3.4960065
52596,6.581012
52597,5.874426
52598,6.155052
52599,6.233112
52600,6.512024
52601,6.6781344
52602,5.8830256
52603,7.914282
52604,5.7766547
52605,6.342714
52606,6.3593845
52607,6.134743
52608,5.3228617
52609,5.743395
52610,6.131523
52611,5.963172
52612,6.99108
52613,6.618348
52614,6.7485547
52615,6.8912168
52616,5.1933937
52617,6.080774
52618,6.29635
52619,5.4860086
52620,4.907767
52621,6.6317925
52622,6.8723617
52623,6.095666
52624,5.878709
52625,6.7179546
52626,6.6115766
52627,5.6041436
52628,6.4297795
52629,6.289708
52630,5.6803284
52631,4.6933928
52632,6.519785
52633,6.1812134
52634,5.4411683
52635,5.3180485
52636,4.362872
52637,5.971841
52638,6.9669075
52639,6.586822
52640,6.645831
52641,6.2894926
52642,7.2927713
52643,6.3712506
52644,6.0706453
52645,4.447438
52646,6.0048013
52647,6.0558605
52648,6.143152
52649,6.448113
52650,5.82714
52651,5.4863963
52652,6.521819
52653,5.691145
52654,5.364171
52655,7.413872
52656,6.3187704
52657,4.077603
52658,5.8604946
52659,6.7648163
52660,6.693208
52661,4.8447766
52662,5.770031
52663,5.8773937
52664,6.356684
52665,5.8386135
52666,6.0173345
52667,5.829241
52668,5.9977856
52669,7.742903
52670,4.403708
52671,4.010538
52672,6.048197
52673,5.733448
52674,4.811556
52675,6.7340746
52676,6.2223125
52677,6.915249
52678,5.8397818
52679,6.4622526
52680,3.754055
52681,6.7146215
52682,6.389612
52683,6.233643
52684,5.729394
52685,6.3000784
52686,5.8481445
52687,5.5168233
52688,6.175291
52689,7.012272
52690,4.635537
52691,6.8819056
52692,6.3327045
52693,6.4149914
52694,6.4883585
52695,5.834126
52696,6.572658
52697,4.8613205
52698,5.9565296
52699,6.9827394
52700,6.3233967
52701,6.269313
52702,6.302937
52703,6.292635
52704,7.0902586
52705,5.645629
52706,6.389866
52707,6.2137294
52708,4.9511223
52709,6.324457
52710,6.4897647
52711,6.829319
52712,5.8630066
52713,5.595961
52714,5.8514314
52715,7.853967
52716,5.890086
52717,4.791288
52718,6.4390426
52719,6.4699607
52720,6.45905
52721,5.0392613
52722,6.018177
52723,5.566161
52724,6.4049115
52725,6.205598
52726,4.916259
52727,4.787427
52728,5.254907
52729,3.9842343
52730,5.6698823
52731,5.566725
52732,6.209778
52733,6.290579
52734,6.68514
52735,4.7645435
52736,6.002533
52737,6.7887664
52738,5.8131013
52739,6.048517
52740,6.017061
52741,6.138573
52742,7.0707254
52743,5.7844467
52744,7.409663
52745,5.975064
52746,5.977862
52747,5.1701474
52748,5.9206667
52749,6.872845
52750,5.546364
52751,6.1802144
52752,6.2347484
52753,7.079315
52754,5.993944
52755,5.861996
52756,5.7281666
52757,4.692161
52758,7.2793126
52759,6.6041055
52760,6.5670547
52761,6.5831294
52762,6.7093606
52763,5.628367
52764,6.0055614
52765,3.7606814
52766,7.489527
52767,5.8637567
52768,5.2350993
52769,6.580057
52770,5.5880365
52771,6.305939
52772,6.7459216
52773,6.1257787
52774,4.9787045
52775,5.6498375
52776,5.517969
52777,3.7625282
52778,5.6220293
52779,6.8620872
52780,6.415046
52781,4.5048623
52782,6.2212033
52783,5.708832
52784,5.8627105
52785,5.7635784
52786,5.850717
52787,6.984798
52788,6.289538
52789,5.9289083
52790,5.38231
52791,6.082657
52792,6.311541
52793,7.0825696
52794,6.2281327
52795,5.7217407
52796,6.259226
52797,4.326251
52798,6.3840585
52799,5.503928
52800,6.340452
52801,4.5269547
52802,7.1579404
52803,5.1424155
52804,6.1240487
52805,7.243863
52806,4.1960535
52807,5.8182907
52808,5.869334
52809,5.50773
52810,5.170067
52811,5.2440376
52812,6.0709143
52813,6.353817
52814,4.6729956
52815,5.7518635
52816,6.4621286
52817,6.6750216
52818,6.398372
52819,5.856357
52820,5.7912674
52821,6.444619
52822,6.0560446
52823,5.6872087
52824,6.431967
52825,4.6697607
52826,6.2831764
52827,3.6978858
52828,7.1260567
52829,5.4449086
52830,6.2603736
52831,6.636631
52832,5.666957
52833,6.122751
52834,6.516741
52835,6.979756
52836,6.1820297
52837,5.3216476
52838,7.653281
52839,4.910976
52840,6.0645657
52841,6.4148602
52842,5.2007303
52843,5.301732
52844,5.4642224
52845,5.0247364
52846,5.0575457
52847,5.8168893
52848,6.589031
52849,7.316912
52850,6.813538
52851,5.292708
52852,7.073593
52853,4.1633253
52854,3.8699844
52855,6.6594396
52856,7.1381874
52857,6.1179643
52858,6.104788
52859,6.588811
52860,4.6528473
52861,3.7912924
52862,3.6158311
52863,6.691232
52864,6.156246
52865,5.7844024
52866,5.583003
52867,6.81343
52868,6.6443224
52869,6.2244873
52870,5.81769
52871,6.300124
52872,4.44693
52873,6.3824334
52874,5.001858
52875,5.0812693
52876,6.833583
52877,5.228645
52878,6.451591
52879,6.6890035
52880,6.523431
52881,6.099838
52882,5.485434
52883,7.2845454
52884,5.9955883
52885,4.2283726
52886,5.182643
52887,5.6855564
52888,5.885412
52889,6.899423
52890,6.7501073
52891,6.139552
52892,6.24026
52893,7.364524
52894,6.3782997
52895,6.0858483
52896,5.8597035
52897,5.3753333
52898,6.5743527
52899,6.675733
52900,4.5810485
52901,6.0354185
52902,4.634358
52903,6.572238
52904,5.258752
52905,5.73852
52906,6.052655
52907,5.875673
52908,6.683164
52909,5.9030128
52910,5.961012
52911,3.709552
52912,5.6623406
52913,4.469027
52914,5.44662
52915,6.7799387
52916,6.31518
52917,5.7722135
52918,5.861424
52919,6.183633
52920,5.220489
52921,6.353853
52922,4.42158
52923,5.55341
52924,6.1390133
52925,5.216456
52926,6.5085263
52927,6.0438247
52928,5.92988
52929,5.9044127
52930,4.9849963
52931,6.32218
52932,3.819177
52933,6.700183
52934,6.849764
52935,5.2514305
52936,5.322654
52937,5.8956738
52938,5.9514265
52939,6.92546
52940,6.1220937
52941,6.275138
52942,6.108847
52943,5.7260203
52944,5.934938
52945,4.2791367
52946,6.669999
52947,6.227739
52948,4.625062
52949,5.1920743
52950,5.0287943
52951,5.7867455
52952,4.393363
52953,4.8775434
52954,5.993125
52955,6.2039742
52956,5.8883758
52957,7.050116
52958,5.796925
52959,6.3540025
52960,5.533778
52961,3.8855867
52962,4.7920146
52963,5.335791
52964,5.21268
52965,6.7836676
52966,5.8318977
52967,6.7438183
52968,6.8552847
52969,5.785145
52970,5.5662284
52971,5.9206
52972,6.1666937
52973,6.1065483
52974,8.040892
52975,5.568319
52976,6.485044
52977,6.2244763
52978,5.774007
52979,5.7413154
52980,5.9095893
52981,5.030885
52982,6.268387
52983,7.166735
52984,5.975634
52985,5.9047484
52986,5.24378
52987,6.9609466
52988,6.040043
52989,5.222451
52990,6.1320834
52991,6.5449824
52992,5.965173
52993,5.176256
52994,6.193338
52995,5.6998577
52996,5.3774905
52997,4.816992
52998,6.883981
52999,6.7954655
53000,5.4445305
53001,6.837753
53002,7.6827097
53003,6.424329
53004,4.8601995
53005,5.917104
53006,4.748979
53007,4.9112353
53008,6.243442
53009,5.8442135
53010,5.58463
53011,6.2113223
53012,5.333154
53013,5.287459
53014,6.2055755
53015,5.407334
53016,6.151747
53017,7.181248
53018,6.137689
53019,5.8075323
53020,6.073071
53021,6.9835973
53022,4.5984073
53023,6.063271
53024,6.113819
53025,5.1128244
53026,6.1318245
53027,5.2058215
53028,6.614946
53029,4.336197
53030,5.901044
53031,5.940992
53032,5.986094
53033,4.3178253
53034,6.8281417
53035,5.118849
53036,6.1413846
53037,5.8168883
53038,5.9282084
53039,6.526607
53040,5.9752226
53041,6.40961
53042,4.5581846
53043,5.9928236
53044,6.3946905
53045,5.7653675
53046,6.5150456
53047,5.123648
53048,6.587701
53049,5.200607
53050,7.8069787
53051,6.355581
53052,5.930021
53053,6.2258654
53054,6.3875775
53055,6.5037355
53056,6.4044957
53057,6.2006392
53058,6.349289
53059,6.666757
53060,6.32217
53061,4.551925
53062,4.049321
53063,7.1359386
53064,3.9872973
53065,6.3396573
53066,6.027039
53067,7.2199464
53068,5.2611785
53069,6.967136
53070,6.3061624
53071,6.195225
53072,5.2932606
53073,6.152096
53074,5.501546
53075,5.920198
53076,3.3901105
53077,5.4771447
53078,6.072135
53079,5.428209
53080,6.357001
53081,5.906153
53082,6.232246
53083,5.944081
53084,5.859164
53085,5.7374806
53086,5.585458
53087,6.5712376
53088,5.3537865
53089,5.3570976
53090,6.1483197
53091,6.7867274
53092,6.5897374
53093,5.9254513
53094,6.5915937
53095,5.2035456
53096,6.98311
53097,5.923129
53098,6.559848
53099,3.718537
53100,5.729192
53101,6.0014973
53102,6.144634
53103,4.553117
53104,5.707796
53105,5.9967055
53106,7.36144
53107,5.8472476
53108,5.892126
53109,5.940488
53110,5.1389475
53111,5.218701
53112,5.910488
53113,5.436288
53114,7.228358
53115,6.5619445
53116,5.962357
53117,6.206659
53118,5.4433355
53119,6.0165386
53120,5.881879
53121,5.046732
53122,5.6684537
53123,6.5244055
53124,4.8738003
53125,5.0227904
53126,6.27657
53127,5.784962
53128,6.2622523
53129,5.208856
53130,6.523413
53131,6.3766418
53132,5.7729573
53133,6.455532
53134,7.0255117
53135,4.6792808
53136,6.3269315
53137,6.347073
53138,5.525377
53139,5.815696
53140,5.8190947
53141,6.5918813
53142,6.5287633
53143,5.9528384
53144,4.364927
53145,6.7282443
53146,6.284158
53147,6.016982
53148,6.258672
53149,4.964336
53150,5.763066
53151,5.243423
53152,5.8922276
53153,4.8524666
53154,4.224017
53155,6.4598794
53156,4.725622
53157,5.7287035
53158,6.078425
53159,5.5348024
53160,4.929816
53161,4.8190093
53162,6.0652447
53163,5.3909774
53164,6.3606358
53165,4.9204464
53166,6.1427927
53167,5.35604
53168,5.790035
53169,5.99569
53170,6.8151016
53171,6.316288
53172,5.520322
53173,6.255373
53174,5.9923587
53175,6.315554
53176,5.2346096
53177,5.482453
53178,6.3426785
53179,5.7519016
53180,7.305992
53181,6.9697514
53182,5.634229
53183,6.5234714
53184,4.2766304
53185,4.0837526
53186,6.020615
53187,5.9909773
53188,6.728323
53189,6.658712
53190,6.6571474
53191,6.4839535
53192,6.3211455
53193,5.8109584
53194,4.787417
53195,5.2006044
53196,7.279559
53197,4.8704567
53198,5.448363
53199,5.8789907
53200,6.576881
53201,4.548279
53202,7.655873
53203,5.7334647
53204,5.912273
53205,5.841705
53206,6.101493
53207,5.5215044
53208,5.942298
53209,5.604775
53210,5.9074397
53211,6.608046
53212,6.5747457
53213,4.9320664
53214,5.7883134
53215,6.2664146
53216,5.7406764
53217,4.524846
53218,5.530196
53219,6.5552216
53220,5.3181634
53221,5.6102443
53222,7.043544
53223,6.678965
53224,6.4690742
53225,6.134559
53226,6.4554048
53227,6.5303903
53228,7.2203274
53229,5.845283
53230,4.6887746
53231,5.77553
53232,7.229566
53233,4.853593
53234,3.770283
53235,5.9081497
53236,5.2799807
53237,5.6050344
53238,5.056794
53239,7.377833
53240,6.287521
53241,6.733816
53242,5.77061
53243,5.7936387
53244,5.7109547
53245,6.1600075
53246,5.9725504
53247,6.0224247
53248,5.9130454
53249,6.0452785
53250,5.6203265
53251,5.9271545
53252,5.1146975
53253,6.8222847
53254,5.9418387
53255,5.046984
53256,5.4098887
53257,5.1492276
53258,6.6482573
53259,5.1824174
53260,6.1129923
53261,6.6787553
53262,6.219577
53263,5.7291813
53264,4.5981812
53265,6.0944624
53266,5.9638596
53267,6.5141025
53268,4.272783
53269,6.254057
53270,6.072175
53271,5.8864083
53272,5.8905325
53273,5.714854
53274,6.472034
53275,4.1282
53276,5.9749203
53277,6.4084396
53278,5.5146694
53279,5.9538455
53280,4.9193187
53281,5.932187
53282,6.001439
53283,6.016434
53284,6.7584734
53285,6.9058356
53286,6.926073
53287,5.270349
53288,5.948527
53289,5.3778
53290,4.232126
53291,4.477209
53292,6.7331786
53293,5.283626
53294,4.593843
53295,5.304757
53296,4.1407404
53297,5.606385
53298,5.779311
53299,5.136042
53300,4.787601
53301,6.3098607
53302,5.43272
53303,5.3705034
53304,4.716443
53305,5.3196077
53306,4.953849
53307,6.3813934
53308,6.6381855
53309,6.651551
53310,5.312079
53311,5.897275
53312,6.346609
53313,6.4999413
53314,5.1137815
53315,5.6237645
53316,6.086826
53317,6.246399
53318,4.736839
53319,5.1477976
53320,6.1945133
53321,5.6131167
53322,6.642714
53323,5.780652
53324,6.4641547
53325,6.358421
53326,6.7333
53327,5.493591
53328,6.314251
53329,7.2939115
53330,5.8084407
53331,5.655975
53332,6.132748
53333,5.609878
53334,4.8969097
53335,5.225835
53336,6.0940247
53337,5.746537
53338,5.348261
53339,5.637045
53340,4.6959376
53341,6.0595098
53342,6.0584903
53343,6.9999247
53344,6.488484
53345,6.27453
53346,6.0305023
53347,6.1922083
53348,5.639706
53349,4.009891
53350,5.8506827
53351,6.910597
53352,5.9860115
53353,4.716308
53354,4.8185177
53355,7.0528827
53356,6.850045
53357,6.297667
53358,4.9684725
53359,5.824318
53360,5.706399
53361,5.3703804
53362,4.7791085
53363,6.0557156
53364,5.4407344
53365,5.4913783
53366,6.973949
53367,6.3052216
53368,6.3737707
53369,6.6788692
53370,6.1924477
53371,5.738105
53372,7.1551714
53373,6.3375025
53374,6.62337
53375,6.542132
53376,7.0004606
53377,6.0031676
53378,6.1656947
53379,6.7554426
53380,6.8619914
53381,4.7057323
53382,6.0593505
53383,6.0430427
53384,6.866023
53385,5.025849
53386,5.1563697
53387,6.044218
53388,6.4610724
53389,5.763135
53390,6.968872
53391,5.799586
53392,4.7145815
53393,4.3441086
53394,4.8046155
53395,6.625301
53396,4.7032094
53397,5.188709
53398,6.247911
53399,6.2311406
53400,6.5524983
53401,5.692297
53402,5.621691
53403,6.348583
53404,6.149428
53405,3.8712974
53406,4.765767
53407,6.984759
53408,4.6622953
53409,6.100252
53410,6.1607833
53411,6.659399
53412,5.8966975
53413,6.188749
53414,5.096505
53415,5.733264
53416,5.267539
53417,7.307429
53418,6.4010897
53419,5.8016205
53420,6.4605412
53421,6.418518
53422,6.5420365
53423,6.617575
53424,5.998146
53425,5.1415205
53426,6.031999
53427,4.126809
53428,5.3471456
53429,5.165522
53430,5.7088227
